2016-08-18 10:42:01,474 INFO  [SoapUI] Adding [D:\Program Files\SmartBear\SoapUI-Pro-5.1.2\bin\ext\customer.jar] to extensions classpath
2016-08-18 10:42:09,709 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:10,202 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:10,222 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:10,254 INFO  [SoapUIProTestCaseRunner] running step [IMuser]
2016-08-18 10:42:10,292 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:10,293 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:10,294 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:10,297 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:10,298 INFO  [SoapUIProTestCaseRunner] running step [IMuser]
2016-08-18 10:42:10,337 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:10,338 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:10,339 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:10,340 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:10,341 INFO  [SoapUIProTestCaseRunner] running step [IMuser]
2016-08-18 10:42:10,381 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:10,382 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:10,383 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:10,384 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:10,385 INFO  [SoapUIProTestCaseRunner] running step [IMuserInfo]
2016-08-18 10:42:10,428 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:10,431 INFO  [SoapUIProTestCaseRunner] running step [userid]
2016-08-18 10:42:10,637 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [注册IM用户], time taken: 773ms, status: FINISHED
2016-08-18 10:42:10,638 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [编辑IM用户]
2016-08-18 10:42:10,638 INFO  [SoapUIProTestCaseRunner] running step [DataGen]
2016-08-18 10:42:10,742 INFO  [SoapUIProTestCaseRunner] running step [Request 1]
2016-08-18 10:42:10,792 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:10,796 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [编辑IM用户], time taken: 146ms, status: FINISHED
2016-08-18 10:42:10,797 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [创建讨论组]
2016-08-18 10:42:10,798 INFO  [SoapUIProTestCaseRunner] running step [创建讨论组]
2016-08-18 10:42:10,842 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:10,843 INFO  [SoapUIProTestCaseRunner] running step [groupID]
2016-08-18 10:42:10,876 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [创建讨论组], time taken: 40ms, status: FINISHED
2016-08-18 10:42:10,877 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [编辑讨论组]
2016-08-18 10:42:10,877 INFO  [SoapUIProTestCaseRunner] running step [编辑讨论组]
2016-08-18 10:42:10,916 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:10,918 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [编辑讨论组], time taken: 36ms, status: FINISHED
2016-08-18 10:42:10,918 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [获取讨论组详情]
2016-08-18 10:42:10,918 INFO  [SoapUIProTestCaseRunner] running step [获取讨论组详情]
2016-08-18 10:42:10,963 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:10,964 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [获取讨论组详情], time taken: 40ms, status: FINISHED
2016-08-18 10:42:10,965 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [添加讨论组成员]
2016-08-18 10:42:10,965 INFO  [SoapUIProTestCaseRunner] running step [添加讨论组成员]
2016-08-18 10:42:11,008 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:11,008 INFO  [SoapUIProTestCaseRunner] Assertion [Valid HTTP Status Codes] has status VALID
2016-08-18 10:42:11,009 INFO  [SoapUIProTestCaseRunner] running step [userid]
2016-08-18 10:42:11,011 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [添加讨论组成员], time taken: 41ms, status: FINISHED
2016-08-18 10:42:11,012 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [修改讨论组成员]
2016-08-18 10:42:11,012 INFO  [SoapUIProTestCaseRunner] running step [修改讨论组成员]
2016-08-18 10:42:11,052 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:11,052 INFO  [SoapUIProTestCaseRunner] Assertion [Valid HTTP Status Codes] has status VALID
2016-08-18 10:42:11,053 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [修改讨论组成员], time taken: 37ms, status: FINISHED
2016-08-18 10:42:11,053 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [删除讨论组成员]
2016-08-18 10:42:11,054 INFO  [SoapUIProTestCaseRunner] running step [删除讨论组成员]
2016-08-18 10:42:11,100 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:11,101 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [删除讨论组成员], time taken: 42ms, status: FINISHED
2016-08-18 10:42:11,102 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [删除讨论组]
2016-08-18 10:42:11,102 INFO  [SoapUIProTestCaseRunner] running step [Request 1]
2016-08-18 10:42:11,142 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:11,142 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [删除讨论组], time taken: 36ms, status: FINISHED
2016-08-18 10:42:11,143 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [删除IM用户]
2016-08-18 10:42:11,143 INFO  [SoapUIProTestCaseRunner] running step [Request 1]
2016-08-18 10:42:11,186 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:11,188 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [删除IM用户], time taken: 40ms, status: FINISHED
2016-08-18 10:42:11,191 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [患者登录]
2016-08-18 10:42:11,191 INFO  [SoapUIProTestCaseRunner] running step [用户登录]
2016-08-18 10:42:11,268 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:11,293 INFO  [SoapUIProTestCaseRunner] running step [userID]
2016-08-18 10:42:11,302 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [患者登录], time taken: 79ms, status: FINISHED
2016-08-18 10:42:11,308 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [获取医生列表]
2016-08-18 10:42:11,309 INFO  [SoapUIProTestCaseRunner] running step [获取医生列表 - Request 1]
2016-08-18 10:42:11,358 INFO  [SoapUIProTestCaseRunner] running step [Property Transfer]
2016-08-18 10:42:11,359 ERROR [SoapUIProTestCaseRunner] Property Transfer failed, exporting to [F:/TestSoapUI/TestSoapUI/Soapui/project_report\用户接口-获取医生列表-Property_Transfer-0-FAILED.txt]
2016-08-18 10:42:11,362 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [获取医生列表], time taken: 35ms, status: FAILED
2016-08-18 10:42:11,364 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [申请添加医生]
2016-08-18 10:42:11,436 INFO  [SoapUIProTestCaseRunner] running step [DataSource]
2016-08-18 10:42:11,496 INFO  [SoapUIProTestCaseRunner] running step [申请添加医生]
2016-08-18 10:42:11,538 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:11,539 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:11,579 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:11,581 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:11,581 INFO  [SoapUIProTestCaseRunner] running step [申请添加医生]
2016-08-18 10:42:11,619 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:11,620 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:11,622 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:11,623 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:11,624 INFO  [SoapUIProTestCaseRunner] running step [申请添加医生]
2016-08-18 10:42:11,662 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:11,663 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:11,664 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:11,666 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:11,667 INFO  [SoapUIProTestCaseRunner] running step [申请添加医生]
2016-08-18 10:42:11,702 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:11,703 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:11,704 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:11,706 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:11,757 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [申请添加医生], time taken: 208ms, status: FINISHED
2016-08-18 10:42:11,757 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [用户添加联系人]
2016-08-18 10:42:11,758 INFO  [SoapUIProTestCaseRunner] running step [用户添加联系人 - Request 1]
2016-08-18 10:42:11,794 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [用户添加联系人], time taken: 32ms, status: FINISHED
2016-08-18 10:42:11,795 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [用户获取和搜索联系人]
2016-08-18 10:42:11,796 INFO  [SoapUIProTestCaseRunner] running step [用户获取和搜索联系人列表]
2016-08-18 10:42:11,853 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [用户获取和搜索联系人], time taken: 30ms, status: FINISHED
2016-08-18 10:42:11,854 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [用户获取联系人详情]
2016-08-18 10:42:11,854 INFO  [SoapUIProTestCaseRunner] running step [用户获取联系人详情]
2016-08-18 10:42:11,890 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [用户获取联系人详情], time taken: 31ms, status: FINISHED
2016-08-18 10:42:11,896 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [用户删除联系人]
2016-08-18 10:42:11,896 INFO  [SoapUIProTestCaseRunner] running step [用户删除联系人]
2016-08-18 10:42:11,935 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [用户删除联系人], time taken: 32ms, status: FINISHED
2016-08-18 10:42:11,936 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [用户健康档案]
2016-08-18 10:42:11,937 INFO  [SoapUIProTestCaseRunner] running step [健康档案 - Request 1]
2016-08-18 10:42:11,972 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [用户健康档案], time taken: 31ms, status: FINISHED
2016-08-18 10:42:11,974 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [更新用户健康档案]
2016-08-18 10:42:11,974 INFO  [SoapUIProTestCaseRunner] running step [更新健康档案]
2016-08-18 10:42:12,010 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [更新用户健康档案], time taken: 31ms, status: FINISHED
2016-08-18 10:42:12,010 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [删除用户健康档案]
2016-08-18 10:42:12,010 INFO  [SoapUIProTestCaseRunner] running step [删除健康档案]
2016-08-18 10:42:12,043 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [删除用户健康档案], time taken: 29ms, status: FINISHED
2016-08-18 10:42:12,074 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [Copy医生登录]
2016-08-18 10:42:12,074 INFO  [SoapUIProTestCaseRunner] running step [医生登录]
2016-08-18 10:42:12,156 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:12,180 INFO  [SoapUIProTestCaseRunner] running step [Property Transfer]
2016-08-18 10:42:12,184 INFO  [SoapUIProTestCaseRunner] running step [获取医生ID和sessiontoken]
2016-08-18 10:42:12,358 INFO  [log] 返回JSON字符串数据 ：[msg:ok, code:200, data:[doctor:[reverseCert:http://baidu/cat.jpg, address:[zipCode:560000, districtId:20002, address:银灰大厦100号, cityName:广州市, districtName:荔湾区, provinceName:广东省, cityId:1948, provinceId:1947], gender:1, level:1, levelCert:http://baidu/cat.jpg, profiles:个人介绍, jobUnit:中山三院, avatar:http://baidu/cat.jpg, office:儿科医生, imId:1030739, practiceCert:http://baidu/cat.jpg, serviceState:true, idCert:http://baidu/cat.jpg, phone:13265324358, isReception:true, hospitalId:57a9a7f373ddeb6a28620001, name:Coco, id:577f1e9873ddeb2697e79cbd, state:4, username:18924127298], sessionToken:eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjQsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.guWpxB7jwZkJNMlnINMaaZA4g_yIV3aAVb6MmkX-j28, version:1471488164284777793, contacts:[[gender:1, phone:18924127298, name:vicky, alias:, avatar:http://image.gjk365.com/group1/M00/00/28/CqhW4lcsSPeAHf1dAAA7EFCcHuU696.jpg, state:3, userId:572c459b16d59631d8000035, version:1470887675007162074, imId:, age:0]]]]
2016-08-18 10:42:12,359 INFO  [log] 返回json字符串结果 ： ok
2016-08-18 10:42:12,361 INFO  [log] 返回数据 ：4
2016-08-18 10:42:12,366 INFO  [log] 获取医生信息成功！
2016-08-18 10:42:12,366 INFO  [log] 医生ID：577f1e9873ddeb2697e79cbd
2016-08-18 10:42:12,366 INFO  [log] 医生登录token：eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjQsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.guWpxB7jwZkJNMlnINMaaZA4g_yIV3aAVb6MmkX-j28
2016-08-18 10:42:12,368 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [Copy医生登录], time taken: 261ms, status: FINISHED
2016-08-18 10:42:12,368 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [医生登录]
2016-08-18 10:42:12,426 INFO  [SoapUIProTestCaseRunner] running step [DataSource]
2016-08-18 10:42:12,474 INFO  [SoapUIProTestCaseRunner] running step [医生登录]
2016-08-18 10:42:12,522 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:12,524 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:12,542 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:12,544 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:12,545 INFO  [SoapUIProTestCaseRunner] running step [医生登录]
2016-08-18 10:42:12,583 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:12,585 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:12,586 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:12,588 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:12,589 INFO  [SoapUIProTestCaseRunner] running step [医生登录]
2016-08-18 10:42:12,627 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:12,632 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:12,634 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:12,636 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:12,636 INFO  [SoapUIProTestCaseRunner] running step [医生登录]
2016-08-18 10:42:12,675 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status UNKNOWN
2016-08-18 10:42:12,693 INFO  [SoapUIProTestCaseRunner] running step [返回结果]
2016-08-18 10:42:12,694 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:12,695 INFO  [SoapUIProTestCaseRunner] running step [DataSource Loop]
2016-08-18 10:42:12,732 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [医生登录], time taken: 213ms, status: FINISHED
2016-08-18 10:42:12,733 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [提交信息]
2016-08-18 10:42:12,771 INFO  [SoapUIProTestCaseRunner] running step [获取返回json格式参数信息]
2016-08-18 10:42:12,885 INFO  [log] {"code":200,"msg":"ok","data":{"contacts":[{"imId":"","userId":"572c459b16d59631d8000035","name":"vicky","alias":"","gender":1,"age":0,"avatar":"http://image.gjk365.com/group1/M00/00/28/CqhW4lcsSPeAHf1dAAA7EFCcHuU696.jpg","phone":"18924127298","version":"1470887675007162074","state":3}],"doctor":{"id":"577f1e9873ddeb2697e79cbd","imId":"1030739","username":"18924127298","name":"Coco","gender":1,"avatar":"http://baidu/cat.jpg","serviceState":true,"level":1,"state":4,"phone":"13265324358","address":{"provinceId":1947,"provinceName":"广东省","cityId":1948,"cityName":"广州市","districtId":20002,"districtName":"荔湾区","address":"银灰大厦100号","zipCode":"560000"},"isReception":true,"hospitalId":"57a9a7f373ddeb6a28620001","jobUnit":"中山三院","office":"儿科医生","idCert":"http://baidu/cat.jpg","reverseCert":"http://baidu/cat.jpg","levelCert":"http://baidu/cat.jpg","practiceCert":"http://baidu/cat.jpg","profiles":"个人介绍"},"sessionToken":"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjQsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.guWpxB7jwZkJNMlnINMaaZA4g_yIV3aAVb6MmkX-j28","version":"1471488164999242345"}}

2016-08-18 10:42:12,888 INFO  [log] 返回JSON字符串数据：[msg:ok, code:200, data:[doctor:[reverseCert:http://baidu/cat.jpg, address:[zipCode:560000, districtId:20002, address:银灰大厦100号, cityName:广州市, districtName:荔湾区, provinceName:广东省, cityId:1948, provinceId:1947], gender:1, level:1, levelCert:http://baidu/cat.jpg, profiles:个人介绍, jobUnit:中山三院, avatar:http://baidu/cat.jpg, office:儿科医生, imId:1030739, practiceCert:http://baidu/cat.jpg, serviceState:true, idCert:http://baidu/cat.jpg, phone:13265324358, isReception:true, hospitalId:57a9a7f373ddeb6a28620001, name:Coco, id:577f1e9873ddeb2697e79cbd, state:4, username:18924127298], sessionToken:eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjQsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.guWpxB7jwZkJNMlnINMaaZA4g_yIV3aAVb6MmkX-j28, version:1471488164999242345, contacts:[[gender:1, phone:18924127298, name:vicky, alias:, avatar:http://image.gjk365.com/group1/M00/00/28/CqhW4lcsSPeAHf1dAAA7EFCcHuU696.jpg, state:3, userId:572c459b16d59631d8000035, version:1470887675007162074, imId:, age:0]]]]
2016-08-18 10:42:12,888 INFO  [log] 医生登录token：eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjQsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.guWpxB7jwZkJNMlnINMaaZA4g_yIV3aAVb6MmkX-j28
2016-08-18 10:42:12,890 INFO  [SoapUIProTestCaseRunner] running step [DataSink]
2016-08-18 10:42:12,891 INFO  [SoapUIProTestCaseRunner] running step [提交信息]
2016-08-18 10:42:13,016 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:13,019 INFO  [SoapUIProTestCaseRunner] running step [Run TestCase]
2016-08-18 10:42:13,246 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [Copy医生登录]
2016-08-18 10:42:13,247 INFO  [SoapUIProTestCaseRunner] running step [医生登录]
2016-08-18 10:42:13,297 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
2016-08-18 10:42:13,298 INFO  [SoapUIProTestCaseRunner] running step [Property Transfer]
2016-08-18 10:42:13,301 INFO  [SoapUIProTestCaseRunner] running step [获取医生ID和sessiontoken]
2016-08-18 10:42:13,304 INFO  [log] 返回JSON字符串数据 ：[msg:ok, code:200, data:[doctor:[reverseCert:http://baidu/cat.jpg, address:[zipCode:560000, districtId:20002, address:银灰大厦100号, cityName:广州市, districtName:荔湾区, provinceName:广东省, cityId:1948, provinceId:1947], gender:1, level:1, levelCert:http://baidu/cat.jpg, profiles:个人介绍, jobUnit:中山三院, avatar:http://baidu/cat.jpg, office:儿科医生, imId:1030739, practiceCert:http://baidu/cat.jpg, serviceState:true, idCert:http://baidu/cat.jpg, phone:13265324358, isReception:true, hospitalId:57a9a7f373ddeb6a28620001, name:Coco, id:577f1e9873ddeb2697e79cbd, state:4, username:18924127298], sessionToken:eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjUsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.59SQABeRWvreSUjSrSTTDNh0aTvXmmmrgbF4QKdhjwE, version:1471488165425075995, contacts:[[gender:1, phone:18924127298, name:vicky, alias:, avatar:http://image.gjk365.com/group1/M00/00/28/CqhW4lcsSPeAHf1dAAA7EFCcHuU696.jpg, state:3, userId:572c459b16d59631d8000035, version:1470887675007162074, imId:, age:0]]]]
2016-08-18 10:42:13,304 INFO  [log] 返回json字符串结果 ： ok
2016-08-18 10:42:13,305 INFO  [log] 返回数据 ：4
2016-08-18 10:42:13,305 INFO  [log] 获取医生信息成功！
2016-08-18 10:42:13,305 INFO  [log] 医生ID：577f1e9873ddeb2697e79cbd
2016-08-18 10:42:13,305 INFO  [log] 医生登录token：eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE0NzIwOTI5NjUsImlkIjoiNTc3ZjFlOTg3M2RkZWIyNjk3ZTc5Y2JkIiwibmFtZSI6IiIsInVzZXJUeXBlIjoxLCJ1c2VybmFtZSI6IiJ9.59SQABeRWvreSUjSrSTTDNh0aTvXmmmrgbF4QKdhjwE
2016-08-18 10:42:13,306 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [Copy医生登录], time taken: 50ms, status: FINISHED
2016-08-18 10:42:13,343 INFO  [SoapUIProTestCaseRunner] Finished running SoapUI testcase [提交信息], time taken: 297ms, status: FINISHED
2016-08-18 10:42:13,344 INFO  [SoapUIProTestCaseRunner] Running SoapUI testcase [修改密码]
2016-08-18 10:42:13,344 INFO  [SoapUIProTestCaseRunner] running step [修改密码]
2016-08-18 10:42:13,387 INFO  [SoapUIProTestCaseRunner] Assertion [Contains] has status VALID
